Rooftransmittance,Walltransmittance,Parede Interna,RoofAbsortance,WallAbsortance,SGH,DPI,CDH,Consumo
0.33,2.6,par_2.6,0.2,0.8,0.65,15,14172,168.8313829
0.33,2.6,par_2.6,0.5,0.2,0.29,8.7,14172,96.92482569
0.33,2.6,par_2.6,0.5,0.2,0.65,8.7,14172,98.55580525
0.33,2.6,par_2.6,0.5,0.5,0.65,10.5,14172,122.0859334
0.33,2.6,par_2.6,0.5,0.5,0.65,8.7,14172,107.1483326
0.33,2.6,par_2.6,0.5,0.8,0.37,15,14172,168.6063392
0.33,2.6,par_2.6,0.5,0.8,0.65,8.7,14172,115.8156208
0.33,2.6,par_2.6,0.8,0.2,0.29,10.5,14172,112.9407011
0.33,2.6,par_2.6,0.8,0.2,0.65,10.5,14172,114.424374
0.33,2.6,par_2.6,0.8,0.5,0.65,8.7,14172,108.3757298
0.33,2.6,par_2.6,0.8,0.8,0.29,10.5,14172,130.5225879
0.33,2.6,par_2.6,0.8,0.8,0.37,15,14172,170.1936027
0.33,4.4,par_2.6,0.2,0.2,0.37,15,14172,128.3938908
0.33,4.4,par_2.6,0.2,0.2,0.37,8.7,14172,80.41667093
0.33,4.4,par_2.6,0.2,0.5,0.37,8.7,14172,88.617475
0.33,4.4,par_2.6,0.2,0.5,0.65,10.5,14172,102.8930889
0.33,4.4,par_2.6,0.2,0.8,0.29,8.7,14172,97.46765644
0.33,4.4,par_2.6,0.5,0.2,0.65,15,14172,130.8134095
0.33,4.4,par_2.6,0.5,0.2,0.65,8.7,14172,82.52828398
0.33,4.4,par_2.6,0.5,0.5,0.29,8.7,14172,89.709267
0.33,4.4,par_2.6,0.5,0.5,0.65,10.5,14172,104.0628361
0.33,4.4,par_2.6,0.5,0.5,0.65,8.7,14172,90.87547513
0.33,4.4,par_2.6,0.5,0.8,0.29,10.5,14172,112.1127611
0.33,4.4,par_2.6,0.8,0.2,0.29,15,14172,130.7165167
0.33,4.4,par_2.6,0.8,0.2,0.37,15,14172,130.7357838
0.33,4.4,par_2.6,0.8,0.2,0.37,8.7,14172,82.49562626
0.33,4.4,par_2.6,0.8,0.5,0.29,15,14172,140.1657947
0.33,4.4,par_2.6,0.8,0.8,0.29,10.5,14172,113.0933957
0.33,4.4,par_2.6,0.8,0.8,0.29,15,14172,149.7022803
0.33,4.4,par_2.6,0.8,0.8,0.37,15,14172,149.8136491
0.33,4.4,par_2.6,0.8,0.8,0.65,10.5,14172,114.3511169
0.33,4.4,par_2.6,0.8,0.8,0.65,15,14172,151.2836411
0.95,0.11,par1_ar,0.2,0.5,0.29,15,14172,161.157081
0.95,0.11,par1_ar,0.2,0.5,0.37,8.7,14172,104.8116826
0.95,0.11,par1_ar,0.2,0.5,0.65,15,14172,163.6082742
0.95,0.11,par1_ar,0.2,0.8,0.65,10.5,14172,122.9885924
0.95,0.11,par1_ar,0.5,0.2,0.29,10.5,14172,124.0726228
0.95,0.11,par1_ar,0.5,0.2,0.37,10.5,14172,124.1402188
0.95,0.11,par1_ar,0.5,0.8,0.37,10.5,14172,125.5143686
0.95,0.11,par1_ar,0.5,0.8,0.37,8.7,14172,109.1408548
0.95,0.11,par1_ar,0.5,0.8,0.65,10.5,14172,127.5106143
0.95,0.11,par1_ar,0.5,0.8,0.65,15,14172,167.7795165
0.95,0.11,par1_ar,0.8,0.2,0.65,8.7,14172,113.8469254
0.95,0.11,par1_ar,0.8,0.5,0.29,8.7,14172,112.8322728
0.95,0.11,par1_ar,0.8,0.5,0.37,15,14172,169.0511818
0.95,0.11,par1_ar,0.8,0.5,0.37,8.7,14172,112.8831919
0.95,0.11,par1_ar,0.8,0.8,0.37,10.5,14172,128.7459188
0.95,0.11,par2_la,0.2,0.5,0.29,10.5,14172,118.7991359
0.95,0.11,par2_la,0.2,0.5,0.29,15,14172,159.0740898
0.95,0.11,par2_la,0.2,0.5,0.29,8.7,14172,103.2744941
0.95,0.11,par2_la,0.2,0.5,0.37,15,14172,159.1586243
0.95,0.11,par2_la,0.2,0.8,0.29,10.5,14172,119.4865458
0.95,0.11,par2_la,0.2,0.8,0.65,15,14172,161.559395
0.95,0.11,par2_la,0.5,0.8,0.29,10.5,14172,123.0787913
0.95,0.11,par2_la,0.5,0.8,0.65,10.5,14172,125.5847054
0.95,0.11,par2_la,0.8,0.2,0.29,10.5,14172,126.2589806
0.95,0.11,par2_la,0.8,0.5,0.29,15,14172,166.9057052
0.95,0.11,par2_la,0.8,0.5,0.29,8.7,14172,110.4649545
0.95,0.11,par2_la,0.8,0.5,0.37,8.7,14172,110.7795746
0.95,0.11,par2_la,0.8,0.8,0.65,8.7,14172,112.9696834
0.95,0.63,par1_ar,0.2,0.5,0.37,15,14172,155.734682
0.95,0.63,par1_ar,0.2,0.5,0.65,15,14172,157.5911886
0.95,0.63,par1_ar,0.5,0.2,0.65,15,14172,159.3014328
0.95,0.63,par1_ar,0.5,0.5,0.29,8.7,14172,104.0973078
0.95,0.63,par1_ar,0.5,0.8,0.29,15,14172,161.8420105
0.95,0.63,par1_ar,0.5,0.8,0.29,8.7,14172,106.6248049
0.95,0.63,par1_ar,0.5,0.8,0.65,8.7,14172,108.3442246
0.95,0.63,par1_ar,0.8,0.2,0.37,8.7,14172,105.3278633
0.95,0.63,par2_la,0.2,0.5,0.37,8.7,14172,99.28850305
0.95,0.63,par2_la,0.2,0.8,0.29,10.5,14172,116.5632295
0.95,0.63,par2_la,0.5,0.5,0.29,10.5,14172,117.8376999
0.95,0.63,par2_la,0.5,0.5,0.65,15,14172,159.8407649
0.95,0.63,par2_la,0.5,0.8,0.29,8.7,14172,104.9141363
0.95,0.63,par2_la,0.8,0.5,0.29,8.7,14172,106.2046064
0.95,0.63,par2_la,0.8,0.5,0.65,8.7,14172,107.9589844
0.95,0.63,par2_la,0.8,0.8,0.29,8.7,14172,108.5316319
0.95,1.8,par1_ar,0.2,0.2,0.37,15,14172,134.6012303
0.95,1.8,par1_ar,0.2,0.5,0.37,15,14172,142.606861
0.95,1.8,par1_ar,0.2,0.5,0.37,8.7,14172,92.60570816
0.95,1.8,par1_ar,0.5,0.2,0.37,15,14172,138.0002812
0.95,1.8,par1_ar,0.5,0.2,0.65,15,14172,139.4240669
0.95,1.8,par1_ar,0.5,0.2,0.65,8.7,14172,89.38292774
0.95,1.8,par1_ar,0.5,0.8,0.37,10.5,14172,116.9719506
0.95,1.8,par1_ar,0.8,0.2,0.37,8.7,14172,90.88407947
0.95,1.8,par1_ar,0.8,0.2,0.65,10.5,14172,105.6544331
0.95,1.8,par1_ar,0.8,0.2,0.65,8.7,14172,92.17397731
0.95,1.8,par1_ar,0.8,0.5,0.37,15,14172,149.0701747
0.95,1.8,par1_ar,0.8,0.8,0.65,8.7,14172,107.3707198
0.95,1.8,par2_la,0.8,0.2,0.37,10.5,14172,103.9581441
0.95,1.8,par2_la,0.8,0.2,0.65,10.5,14172,105.1681967
0.95,1.8,par2_la,0.8,0.2,0.65,15,14172,141.3711515
0.95,2.6,par_2.6,0.2,0.2,0.65,15,14172,142.7421608
0.95,2.6,par_2.6,0.2,0.5,0.29,15,14172,150.0093082
0.95,2.6,par_2.6,0.2,0.5,0.65,15,14172,151.8495382
0.95,2.6,par_2.6,0.2,0.5,0.65,8.7,14172,99.0707406
0.95,2.6,par_2.6,0.2,0.8,0.29,8.7,14172,106.0388223
0.95,2.6,par_2.6,0.5,0.2,0.29,10.5,14172,106.5920409
0.95,2.6,par_2.6,0.5,0.2,0.37,15,14172,144.823415
0.95,2.6,par_2.6,0.5,0.2,0.65,8.7,14172,93.94268451
0.95,2.6,par_2.6,0.8,0.2,0.29,10.5,14172,109.8809755
0.95,2.6,par_2.6,0.8,0.5,0.65,15,14172,158.3637748
0.95,2.6,par_2.6,0.8,0.5,0.65,8.7,14172,105.5146118
0.95,4.4,par_2.6,0.2,0.2,0.29,8.7,14172,76.67873166
0.95,4.4,par_2.6,0.2,0.2,0.65,15,14172,123.9192026
0.95,4.4,par_2.6,0.2,0.8,0.29,8.7,14172,92.77124401
0.95,4.4,par_2.6,0.2,0.8,0.65,8.7,14172,93.96922021
0.95,4.4,par_2.6,0.5,0.2,0.37,15,14172,125.868157
0.95,4.4,par_2.6,0.5,0.2,0.65,15,14172,127.0143112
0.95,4.4,par_2.6,0.5,0.2,0.65,8.7,14172,80.21160725
0.95,4.4,par_2.6,0.5,0.5,0.65,15,14172,136.1990494
0.95,4.4,par_2.6,0.5,0.8,0.29,8.7,14172,95.63779661
0.95,4.4,par_2.6,0.8,0.2,0.37,15,14172,128.7267852
0.95,4.4,par_2.6,0.8,0.2,0.65,10.5,14172,95.02778093
1.5,0.11,par1_ar,0.5,0.2,0.29,10.5,14172,126.5494895
1.5,0.11,par1_ar,0.8,0.2,0.29,10.5,14172,129.5798137
1.5,0.11,par1_ar,0.8,0.2,0.65,10.5,14172,131.5974353
1.5,0.11,par1_ar,0.8,0.8,0.29,10.5,14172,130.6307062
1.5,0.11,par1_ar,0.8,0.8,0.65,10.5,14172,132.5352133
1.5,0.11,par2_la,0.2,0.2,0.29,15,14172,161.9117734
1.5,0.11,par2_la,0.2,0.2,0.37,15,14172,162.4548302
1.5,0.11,par2_la,0.2,0.8,0.29,10.5,14172,122.0864629
1.5,0.11,par2_la,0.2,0.8,0.29,15,14172,162.9644111
1.5,0.11,par2_la,0.2,0.8,0.37,15,14172,163.3434064
1.5,0.11,par2_la,0.5,0.2,0.29,10.5,14172,124.6631441
1.5,0.11,par2_la,0.5,0.5,0.29,10.5,14172,124.9131236
1.5,0.11,par2_la,0.5,0.8,0.29,10.5,14172,125.5465637
1.5,0.11,par2_la,0.5,0.8,0.65,10.5,14172,127.4292504
1.5,0.11,par2_la,0.8,0.5,0.65,8.7,14172,114.4712364
1.5,0.11,par2_la,0.8,0.8,0.29,8.7,14172,112.6785949
1.5,0.11,par2_la,0.8,0.8,0.65,10.5,14172,130.3954528
1.5,0.11,par2_la,0.8,0.8,0.65,8.7,14172,114.5557323
1.5,0.63,par1_ar,0.2,0.5,0.65,15,14172,160.6417415
1.5,0.63,par1_ar,0.2,0.5,0.65,8.7,14172,105.0731029
1.5,0.63,par1_ar,0.2,0.8,0.37,10.5,14172,120.7436121
1.5,0.63,par1_ar,0.5,0.5,0.65,15,14172,164.2378103
1.5,0.63,par1_ar,0.8,0.5,0.65,15,14172,167.1658765
1.5,0.63,par1_ar,0.8,0.8,0.37,10.5,14172,127.1982782
1.5,0.63,par2_la,0.2,0.2,0.37,10.5,14172,114.4814393
1.5,0.63,par2_la,0.2,0.5,0.65,15,14172,158.9531714
1.5,0.63,par2_la,0.2,0.8,0.29,10.5,14172,119.4165986
1.5,0.63,par2_la,0.2,0.8,0.37,10.5,14172,119.0601646
1.5,0.63,par2_la,0.2,0.8,0.37,15,14172,159.089985
1.5,0.63,par2_la,0.5,0.8,0.37,10.5,14172,122.4089582
1.5,0.63,par2_la,0.8,0.5,0.29,8.7,14172,107.3964283
1.5,0.63,par2_la,0.8,0.8,0.65,8.7,14172,111.6137814
1.5,1.8,par1_ar,0.2,0.2,0.65,15,14172,138.1315218
1.5,1.8,par1_ar,0.5,0.2,0.37,15,14172,139.4719789
1.5,1.8,par1_ar,0.5,0.5,0.29,8.7,14172,96.62510534
1.5,1.8,par1_ar,0.5,0.5,0.37,15,14172,147.3998593
1.5,1.8,par1_ar,0.5,0.5,0.65,10.5,14172,111.9052209
1.5,1.8,par1_ar,0.5,0.5,0.65,15,14172,148.8785776
1.5,1.8,par1_ar,0.5,0.8,0.29,10.5,14172,118.2079999
1.5,1.8,par1_ar,0.5,0.8,0.65,15,14172,157.2123171
1.5,1.8,par1_ar,0.8,0.2,0.37,8.7,14172,91.36220774
1.5,1.8,par1_ar,0.8,0.5,0.29,8.7,14172,98.82014097
1.5,1.8,par1_ar,0.8,0.5,0.65,15,14172,151.4568156
1.5,1.8,par2_la,0.2,0.2,0.29,15,14172,135.6454657
1.5,1.8,par2_la,0.2,0.2,0.37,15,14172,135.6735287
1.5,1.8,par2_la,0.2,0.8,0.29,15,14172,151.3515587
1.5,1.8,par2_la,0.2,0.8,0.37,15,14172,151.6684673
1.5,1.8,par2_la,0.8,0.2,0.29,8.7,14172,91.24078493
1.5,1.8,par2_la,0.8,0.2,0.37,8.7,14172,91.2644799
1.5,1.8,par2_la,0.8,0.5,0.37,8.7,14172,98.68530897
1.5,2.6,par_2.6,0.2,0.2,0.29,10.5,14172,105.4092914
1.5,2.6,par_2.6,0.2,0.2,0.29,8.7,14172,91.13033281
1.5,2.6,par_2.6,0.2,0.2,0.37,15,14172,143.8027662
1.5,2.6,par_2.6,0.2,0.2,0.65,10.5,14172,106.721503
1.5,2.6,par_2.6,0.2,0.2,0.65,15,14172,145.3321339
1.5,2.6,par_2.6,0.2,0.5,0.65,10.5,14172,115.3843024
1.5,2.6,par_2.6,0.2,0.5,0.65,15,14172,154.3279884
1.5,2.6,par_2.6,0.2,0.5,0.65,8.7,14172,101.1136034
1.5,2.6,par_2.6,0.2,0.8,0.29,10.5,14172,122.527987
1.5,2.6,par_2.6,0.2,0.8,0.37,10.5,14172,122.8597695
1.5,2.6,par_2.6,0.2,0.8,0.37,15,14172,161.5519553
1.5,2.6,par_2.6,0.2,0.8,0.65,8.7,14172,109.7050269
1.5,2.6,par_2.6,0.5,0.2,0.29,10.5,14172,108.0116958
1.5,2.6,par_2.6,0.5,0.2,0.29,15,14172,146.6493945
1.5,2.6,par_2.6,0.5,0.2,0.65,15,14172,148.1622905
1.5,2.6,par_2.6,0.5,0.2,0.65,8.7,14172,95.08047399
1.5,2.6,par_2.6,0.5,0.8,0.29,10.5,14172,125.6538944
1.5,2.6,par_2.6,0.5,0.8,0.29,8.7,14172,110.8879003
1.5,2.6,par_2.6,0.5,0.8,0.65,10.5,14172,126.9411036
1.5,2.6,par_2.6,0.5,0.8,0.65,8.7,14172,112.4658372
1.5,2.6,par_2.6,0.8,0.2,0.29,10.5,14172,110.7469826
1.5,2.6,par_2.6,0.8,0.5,0.37,8.7,14172,104.6371317
1.5,2.6,par_2.6,0.8,0.5,0.65,15,14172,159.9067014
1.5,2.6,par_2.6,0.8,0.5,0.65,8.7,14172,106.1281802
1.5,2.6,par_2.6,0.8,0.8,0.65,10.5,14172,129.5241418
1.5,2.6,par_2.6,0.8,0.8,0.65,8.7,14172,115.0212891
1.5,4.4,par_2.6,0.2,0.2,0.37,15,14172,124.4224422
1.5,4.4,par_2.6,0.2,0.2,0.37,8.7,14172,77.72560277
1.5,4.4,par_2.6,0.5,0.5,0.29,10.5,14172,100.6000246
1.5,4.4,par_2.6,0.5,0.5,0.29,8.7,14172,87.79490469
1.5,4.4,par_2.6,0.5,0.8,0.29,8.7,14172,96.47899832
1.5,4.4,par_2.6,0.8,0.2,0.37,15,14172,129.2739002
1.5,4.4,par_2.6,0.8,0.2,0.37,8.7,14172,81.84692832
2,0.11,par1_ar,0.2,0.5,0.29,15,14172,146.8979555
2,0.11,par1_ar,0.2,0.5,0.65,15,14172,149.1375978
2,0.11,par2_la,0.2,0.5,0.65,10.5,14172,109.9112695
2,0.11,par2_la,0.2,0.5,0.65,15,14172,147.7324729
2,0.11,par2_la,0.2,0.8,0.29,10.5,14172,108.1302939
2,0.11,par2_la,0.5,0.5,0.29,10.5,14172,114.4954586
2,0.11,par2_la,0.5,0.8,0.29,10.5,14172,114.8807296
2,0.63,par1_ar,0.2,0.2,0.37,8.7,14172,88.82968318
2,0.63,par1_ar,0.2,0.8,0.29,10.5,14172,107.0716556
2,0.63,par1_ar,0.2,0.8,0.29,8.7,14172,93.07946642
2,0.63,par1_ar,0.2,0.8,0.37,10.5,14172,107.135755
2,0.63,par1_ar,0.2,0.8,0.37,8.7,14172,93.0300706
2,0.63,par1_ar,0.5,0.2,0.29,15,14172,147.8199167
2,0.63,par1_ar,0.5,0.2,0.29,8.7,14172,94.98058976
2,0.63,par1_ar,0.5,0.5,0.65,15,14172,152.063756
2,0.63,par1_ar,0.5,0.8,0.29,8.7,14172,99.1650631
2,0.63,par1_ar,0.5,0.8,0.37,10.5,14172,113.6841232
2,0.63,par1_ar,0.8,0.5,0.37,10.5,14172,118.1892057
2,0.63,par1_ar,0.8,0.8,0.29,10.5,14172,120.404801
2,0.63,par1_ar,0.8,0.8,0.29,8.7,14172,105.7095861
2,0.63,par1_ar,0.8,0.8,0.37,10.5,14172,120.6946563
2,0.63,par1_ar,0.8,0.8,0.37,15,14172,159.3186129
2,0.63,par1_ar,0.8,0.8,0.37,8.7,14172,105.5595067
2,0.63,par1_ar,0.8,0.8,0.65,10.5,14172,122.003278
2,0.63,par2_la,0.2,0.2,0.29,8.7,14172,88.98428953
2,0.63,par2_la,0.2,0.2,0.37,8.7,14172,88.80313315
2,0.63,par2_la,0.2,0.5,0.29,10.5,14172,104.6326301
2,0.63,par2_la,0.2,0.5,0.65,10.5,14172,106.455694
2,0.63,par2_la,0.2,0.8,0.37,10.5,14172,106.779703
2,0.63,par2_la,0.5,0.2,0.37,8.7,14172,94.60751246
2,0.63,par2_la,0.5,0.5,0.29,10.5,14172,110.8760002
2,0.63,par2_la,0.5,0.5,0.29,15,14172,148.7998021
2,0.63,par2_la,0.5,0.5,0.65,15,14172,150.6625122
2,0.63,par2_la,0.5,0.5,0.65,8.7,14172,98.2812068
2,0.63,par2_la,0.5,0.8,0.29,10.5,14172,113.2990544
2,0.63,par2_la,0.5,0.8,0.65,15,14172,152.6113215
2,0.63,par2_la,0.8,0.5,0.29,15,14172,155.4866595
2,1.8,par1_ar,0.2,0.2,0.37,10.5,14172,91.87226207
2,1.8,par1_ar,0.2,0.2,0.65,8.7,14172,81.11680118
2,1.8,par1_ar,0.5,0.5,0.65,15,14172,140.8224102
2,1.8,par1_ar,0.5,0.8,0.37,15,14172,147.1226786
2,1.8,par1_ar,0.5,0.8,0.37,8.7,14172,99.10171106
2,1.8,par1_ar,0.8,0.2,0.29,8.7,14172,90.0632142
2,1.8,par1_ar,0.8,0.5,0.29,8.7,14172,97.06950667
2,1.8,par1_ar,0.8,0.5,0.37,8.7,14172,97.08880988
2,1.8,par1_ar,0.8,0.8,0.37,10.5,14172,117.6763573
2,1.8,par2_la,0.2,0.8,0.37,8.7,14172,94.69632525
2,1.8,par2_la,0.5,0.2,0.37,8.7,14172,85.86438223
2,1.8,par2_la,0.5,0.8,0.37,8.7,14172,99.66370278
2,1.8,par2_la,0.5,0.8,0.65,8.7,14172,100.8468798
2,1.8,par2_la,0.8,0.2,0.37,15,14172,137.7465803
2,1.8,par2_la,0.8,0.2,0.37,8.7,14172,90.75640978
2,1.8,par2_la,0.8,0.2,0.65,10.5,14172,104.2737221
2,1.8,par2_la,0.8,0.5,0.29,8.7,14172,97.53213759
2,2.6,par_2.6,0.2,0.2,0.29,15,14172,131.1441327
2,2.6,par_2.6,0.2,0.2,0.37,10.5,14172,95.7083329
2,2.6,par_2.6,0.2,0.2,0.37,15,14172,131.2998117
2,2.6,par_2.6,0.2,0.5,0.29,10.5,14172,103.6344622
2,2.6,par_2.6,0.2,0.5,0.29,15,14172,139.3896849
2,2.6,par_2.6,0.2,0.5,0.65,10.5,14172,104.8227984
2,2.6,par_2.6,0.2,0.5,0.65,15,14172,140.8996471
2,2.6,par_2.6,0.2,0.8,0.37,10.5,14172,111.7628553
2,2.6,par_2.6,0.2,0.8,0.65,10.5,14172,113.2050181
2,2.6,par_2.6,0.5,0.2,0.29,10.5,14172,101.3662431
2,2.6,par_2.6,0.5,0.2,0.29,15,14172,137.8321907
2,2.6,par_2.6,0.5,0.2,0.37,10.5,14172,101.5190908
2,2.6,par_2.6,0.5,0.2,0.37,15,14172,137.6962742
2,2.6,par_2.6,0.5,0.5,0.65,10.5,14172,110.8301412
2,2.6,par_2.6,0.5,0.8,0.29,15,14172,154.5806438
2,4.4,par_2.6,0.2,0.2,0.29,8.7,14172,73.04782561
2,4.4,par_2.6,0.2,0.2,0.37,8.7,14172,73.07292814
2,4.4,par_2.6,0.2,0.5,0.29,10.5,14172,91.62630469
2,4.4,par_2.6,0.2,0.5,0.65,10.5,14172,92.65526273
2,4.4,par_2.6,0.2,0.5,0.65,15,14172,125.4299865
2,4.4,par_2.6,0.5,0.2,0.29,8.7,14172,77.40679816
2,4.4,par_2.6,0.5,0.2,0.37,8.7,14172,77.42559986
2,4.4,par_2.6,0.8,0.2,0.29,15,14172,127.0369377
2,4.4,par_2.6,0.8,0.2,0.37,10.5,14172,93.72397307
2,4.4,par_2.6,0.8,0.2,0.37,15,14172,127.0417068
2,4.4,par_2.6,0.8,0.2,0.65,15,14172,128.1085317
2,4.4,par_2.6,0.8,0.5,0.65,10.5,14172,102.81546
2,4.4,par_2.6,0.8,0.8,0.29,15,14172,144.8243739
2,4.4,par_2.6,0.8,0.8,0.37,15,14172,144.9402
0.33,0.11,par1_ar,0.2,0.8,0.65,15,23954,191.1857986
0.33,0.11,par1_ar,0.5,0.8,0.65,10.5,23954,153.5397117
0.33,0.11,par1_ar,0.8,0.8,0.65,10.5,23954,155.0768279
0.33,0.11,par2_la,0.2,0.8,0.65,10.5,23954,150.2592294
0.33,0.11,par2_la,0.2,0.8,0.65,15,23954,189.2150745
0.33,0.11,par2_la,0.5,0.8,0.65,15,23954,190.9003289
0.33,0.11,par2_la,0.8,0.2,0.29,10.5,23954,150.4276236
0.33,0.63,par1_ar,0.2,0.2,0.37,8.7,23954,128.2242241
0.33,0.63,par1_ar,0.2,0.5,0.37,8.7,23954,130.6890697
0.33,0.63,par1_ar,0.8,0.2,0.37,15,23954,184.4641896
0.33,0.63,par1_ar,0.8,0.2,0.37,8.7,23954,131.2772146
0.33,0.63,par1_ar,0.8,0.5,0.37,8.7,23954,133.7475955
0.33,0.63,par1_ar,0.8,0.8,0.29,10.5,23954,150.8215239
0.33,0.63,par1_ar,0.8,0.8,0.65,15,23954,191.279982
0.33,0.63,par2_la,0.2,0.2,0.37,8.7,23954,126.9749691
0.33,0.63,par2_la,0.2,0.5,0.29,15,23954,181.8569771
0.33,0.63,par2_la,0.2,0.5,0.37,15,23954,181.9101475
0.33,0.63,par2_la,0.2,0.5,0.37,8.7,23954,129.4072721
0.33,0.63,par2_la,0.2,0.5,0.65,8.7,23954,131.201648
0.33,0.63,par2_la,0.5,0.5,0.37,8.7,23954,130.9508047
0.33,0.63,par2_la,0.8,0.5,0.29,10.5,23954,146.8388782
0.33,0.63,par2_la,0.8,0.5,0.29,15,23954,184.9031302
0.33,0.63,par2_la,0.8,0.5,0.65,15,23954,186.8343519
0.33,0.63,par2_la,0.8,0.8,0.29,15,23954,187.2552374
0.33,0.63,par2_la,0.8,0.8,0.65,10.5,23954,151.0666001
0.33,0.63,par2_la,0.8,0.8,0.65,15,23954,189.2029702
0.33,1.8,par1_ar,0.2,0.2,0.37,8.7,23954,118.3839323
0.33,1.8,par1_ar,0.2,0.2,0.65,8.7,23954,119.7694456
0.33,1.8,par1_ar,0.2,0.5,0.37,15,23954,174.1638297
0.33,1.8,par1_ar,0.2,0.8,0.37,15,23954,182.6781675
0.33,1.8,par1_ar,0.2,0.8,0.65,8.7,23954,135.8389617
0.33,1.8,par1_ar,0.5,0.2,0.37,15,23954,167.0136144
0.33,1.8,par1_ar,0.5,0.2,0.65,8.7,23954,121.0669023
0.33,1.8,par1_ar,0.5,0.5,0.29,10.5,23954,140.6149309
0.33,1.8,par1_ar,0.5,0.8,0.29,10.5,23954,148.8490848
0.33,1.8,par1_ar,0.5,0.8,0.29,8.7,23954,135.7803545
0.33,1.8,par1_ar,0.5,0.8,0.37,10.5,23954,148.7952419
0.33,1.8,par1_ar,0.5,0.8,0.37,15,23954,184.0581266
0.33,1.8,par1_ar,0.8,0.2,0.37,8.7,23954,120.8555043
0.33,1.8,par2_la,0.2,0.2,0.65,8.7,23954,119.8061544
0.33,1.8,par2_la,0.5,0.8,0.37,8.7,23954,135.3221234
0.33,2.6,par_2.6,0.2,0.2,0.37,10.5,23954,135.7673454
0.33,2.6,par_2.6,0.2,0.2,0.65,8.7,23954,123.7467697
0.33,2.6,par_2.6,0.2,0.5,0.37,15,23954,181.8163565
0.33,2.6,par_2.6,0.2,0.8,0.37,15,23954,191.5357601
0.33,2.6,par_2.6,0.2,0.8,0.37,8.7,23954,140.9520789
0.33,2.6,par_2.6,0.2,0.8,0.65,15,23954,193.1799528
0.33,2.6,par_2.6,0.5,0.2,0.29,8.7,23954,123.6419123
0.33,2.6,par_2.6,0.5,0.2,0.65,8.7,23954,125.1503539
0.33,2.6,par_2.6,0.5,0.5,0.65,10.5,23954,148.377896
0.33,2.6,par_2.6,0.5,0.5,0.65,8.7,23954,134.612443
0.33,2.6,par_2.6,0.5,0.8,0.37,15,23954,193.0282556
0.33,2.6,par_2.6,0.5,0.8,0.65,8.7,23954,143.9637296
0.33,2.6,par_2.6,0.8,0.2,0.29,10.5,23954,138.4168624
0.33,2.6,par_2.6,0.8,0.2,0.65,10.5,23954,139.9866501
0.33,2.6,par_2.6,0.8,0.5,0.65,8.7,23954,135.8656838
0.33,2.6,par_2.6,0.8,0.8,0.29,10.5,23954,157.5525458
0.33,2.6,par_2.6,0.8,0.8,0.37,15,23954,194.3669943
0.33,4.4,par_2.6,0.2,0.2,0.37,15,23954,156.2544622
0.33,4.4,par_2.6,0.2,0.2,0.37,8.7,23954,112.4814802
0.33,4.4,par_2.6,0.2,0.5,0.37,8.7,23954,121.5681739
0.33,4.4,par_2.6,0.2,0.5,0.65,10.5,23954,134.612815
0.33,4.4,par_2.6,0.2,0.8,0.29,8.7,23954,131.2006667
0.33,4.4,par_2.6,0.5,0.2,0.65,15,23954,158.769956
0.33,4.4,par_2.6,0.5,0.2,0.65,8.7,23954,114.7276815
0.33,4.4,par_2.6,0.5,0.5,0.29,8.7,23954,122.7149266
0.33,4.4,par_2.6,0.5,0.5,0.65,10.5,23954,135.8248267
0.33,4.4,par_2.6,0.5,0.5,0.65,8.7,23954,123.9196737
0.33,4.4,par_2.6,0.5,0.8,0.29,10.5,23954,144.6105431
0.33,4.4,par_2.6,0.8,0.2,0.29,15,23954,158.6524593
0.33,4.4,par_2.6,0.8,0.2,0.37,15,23954,158.6769118
0.33,4.4,par_2.6,0.8,0.2,0.37,8.7,23954,114.6623311
0.33,4.4,par_2.6,0.8,0.5,0.29,15,23954,168.8623775
0.33,4.4,par_2.6,0.8,0.8,0.29,10.5,23954,145.7331304
0.33,4.4,par_2.6,0.8,0.8,0.29,15,23954,179.3509146
0.33,4.4,par_2.6,0.8,0.8,0.37,15,23954,179.4054323
0.33,4.4,par_2.6,0.8,0.8,0.65,10.5,23954,147.0528411
0.33,4.4,par_2.6,0.8,0.8,0.65,15,23954,180.6794865
0.95,0.11,par1_ar,0.2,0.5,0.29,15,23954,178.3269928
0.95,0.11,par1_ar,0.2,0.5,0.37,8.7,23954,125.3682241
0.95,0.11,par1_ar,0.2,0.5,0.65,15,23954,180.3647241
0.95,0.11,par1_ar,0.2,0.8,0.65,10.5,23954,142.4238587
0.95,0.11,par1_ar,0.5,0.2,0.29,10.5,23954,143.687392
0.95,0.11,par1_ar,0.5,0.2,0.37,10.5,23954,143.7471772
0.95,0.11,par1_ar,0.5,0.8,0.37,10.5,23954,144.6343431
0.95,0.11,par1_ar,0.5,0.8,0.37,8.7,23954,129.8553763
0.95,0.11,par1_ar,0.5,0.8,0.65,10.5,23954,146.5883014
0.95,0.11,par1_ar,0.5,0.8,0.65,15,23954,185.079802
0.95,0.11,par1_ar,0.8,0.2,0.65,8.7,23954,134.5911057
0.95,0.11,par1_ar,0.8,0.5,0.29,8.7,23954,133.1138408
0.95,0.11,par1_ar,0.8,0.5,0.37,15,23954,186.5286342
0.95,0.11,par1_ar,0.8,0.5,0.37,8.7,23954,133.1780586
